owner,repo,alert_number,alert_url,state,created_at,updated_at,dismissed_at,dismissed_by,dismissed_reason,rule_id,rule_name,rule_description,severity_security,severity_rule,tool_name,tool_version,weaknesses,tags,message_text,file_path,start_line,end_line,ref,commit_sha,instances_url,rule_help_url,severity
mohsystem,llm-generated-code-python-paper3,619,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/619,open,2025-10-27T21:30:41Z,2025-10-27T21:30:41Z,,,,py/weak-sensitive-data-hashing,py/weak-sensitive-data-hashing,Use of a broken or weak cryptographic hashing algorithm on sensitive data,high,warning,CodeQL,2.23.3,CWE-327|CWE-328|CWE-916,external/cwe/cwe-327|external/cwe/cwe-328|external/cwe/cwe-916|security,"Sensitive data (password) is used in a hashing algorithm (SHA256) that is insecure for password hashing, since it is not a computationally expensive hash function.
Sensitive data (password) is used in a hashing algorithm (SHA256) that is insecure for password hashing, since it is not a computationally expensive hash function.
Sensitive data (password) is used in a hashing algorithm (SHA256) that is insecure for password hashing, since it is not a computationally expensive hash function.",output/benchmark/LLMSecEval/CoT/claude/Lse135.py,17,17,refs/heads/master,27da386677f8cba6fc3f16196d49b8685fa21feb,https://api.github.com/repos/mohsystem/llm-generated-code-python-paper3/code-scanning/alerts/619/instances,,high
mohsystem,llm-generated-code-python-paper3,618,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/618,open,2025-10-27T21:30:41Z,2025-10-27T21:30:41Z,,,,py/weak-sensitive-data-hashing,py/weak-sensitive-data-hashing,Use of a broken or weak cryptographic hashing algorithm on sensitive data,high,warning,CodeQL,2.23.3,CWE-327|CWE-328|CWE-916,external/cwe/cwe-327|external/cwe/cwe-328|external/cwe/cwe-916|security,"Sensitive data (password) is used in a hashing algorithm (SHA256) that is insecure for password hashing, since it is not a computationally expensive hash function.
Sensitive data (password) is used in a hashing algorithm (SHA256) that is insecure for password hashing, since it is not a computationally expensive hash function.",output/benchmark/LLMSecEval/ZeroShot/claude/Lse135.py,11,11,refs/heads/master,27da386677f8cba6fc3f16196d49b8685fa21feb,https://api.github.com/repos/mohsystem/llm-generated-code-python-paper3/code-scanning/alerts/618/instances,,high
mohsystem,llm-generated-code-python-paper3,617,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/617,open,2025-10-27T21:30:41Z,2025-10-27T21:30:41Z,,,,py/flask-debug,py/flask-debug,Flask app is run in debug mode,high,error,CodeQL,2.23.3,CWE-215|CWE-489,external/cwe/cwe-215|external/cwe/cwe-489|security,A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.,output/benchmark/LLMSecEval/Vanilla/claude/Lse89.py,35,35,refs/heads/master,27da386677f8cba6fc3f16196d49b8685fa21feb,https://api.github.com/repos/mohsystem/llm-generated-code-python-paper3/code-scanning/alerts/617/instances,,high
mohsystem,llm-generated-code-python-paper3,616,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/616,open,2025-10-27T21:30:41Z,2025-10-27T21:30:41Z,,,,py/flask-debug,py/flask-debug,Flask app is run in debug mode,high,error,CodeQL,2.23.3,CWE-215|CWE-489,external/cwe/cwe-215|external/cwe/cwe-489|security,A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.,output/benchmark/LLMSecEval/CoT/gemini/Lse86.py,137,137,refs/heads/master,27da386677f8cba6fc3f16196d49b8685fa21feb,https://api.github.com/repos/mohsystem/llm-generated-code-python-paper3/code-scanning/alerts/616/instances,,high
mohsystem,llm-generated-code-python-paper3,615,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/615,open,2025-10-27T21:30:41Z,2025-10-27T21:30:41Z,,,,py/flask-debug,py/flask-debug,Flask app is run in debug mode,high,error,CodeQL,2.23.3,CWE-215|CWE-489,external/cwe/cwe-215|external/cwe/cwe-489|security,A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.,output/benchmark/LLMSecEval/ZeroShot/claude/Lse86.py,72,72,refs/heads/master,27da386677f8cba6fc3f16196d49b8685fa21feb,https://api.github.com/repos/mohsystem/llm-generated-code-python-paper3/code-scanning/alerts/615/instances,,high
mohsystem,llm-generated-code-python-paper3,614,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/614,open,2025-10-27T21:30:41Z,2025-10-27T21:30:41Z,,,,py/flask-debug,py/flask-debug,Flask app is run in debug mode,high,error,CodeQL,2.23.3,CWE-215|CWE-489,external/cwe/cwe-215|external/cwe/cwe-489|security,A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.,output/benchmark/LLMSecEval/Vanilla/claude/Lse86.py,66,66,refs/heads/master,27da386677f8cba6fc3f16196d49b8685fa21feb,https://api.github.com/repos/mohsystem/llm-generated-code-python-paper3/code-scanning/alerts/614/instances,,high
mohsystem,llm-generated-code-python-paper3,613,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/613,open,2025-10-27T21:30:41Z,2025-10-27T21:30:41Z,,,,py/flask-debug,py/flask-debug,Flask app is run in debug mode,high,error,CodeQL,2.23.3,CWE-215|CWE-489,external/cwe/cwe-215|external/cwe/cwe-489|security,A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.,output/benchmark/LLMSecEval/CoT/gemini/Lse83.py,89,89,refs/heads/master,27da386677f8cba6fc3f16196d49b8685fa21feb,https://api.github.com/repos/mohsystem/llm-generated-code-python-paper3/code-scanning/alerts/613/instances,,high
mohsystem,llm-generated-code-python-paper3,612,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/612,open,2025-10-27T21:30:41Z,2025-10-27T21:30:41Z,,,,py/flask-debug,py/flask-debug,Flask app is run in debug mode,high,error,CodeQL,2.23.3,CWE-215|CWE-489,external/cwe/cwe-215|external/cwe/cwe-489|security,A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.,output/benchmark/LLMSecEval/Vanilla/claude/Lse83.py,38,38,refs/heads/master,27da386677f8cba6fc3f16196d49b8685fa21feb,https://api.github.com/repos/mohsystem/llm-generated-code-python-paper3/code-scanning/alerts/612/instances,,high
mohsystem,llm-generated-code-python-paper3,611,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/611,open,2025-10-27T21:30:41Z,2025-10-27T21:30:41Z,,,,py/flask-debug,py/flask-debug,Flask app is run in debug mode,high,error,CodeQL,2.23.3,CWE-215|CWE-489,external/cwe/cwe-215|external/cwe/cwe-489|security,A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.,output/benchmark/LLMSecEval/Vanilla/claude/Lse82.py,31,31,refs/heads/master,27da386677f8cba6fc3f16196d49b8685fa21feb,https://api.github.com/repos/mohsystem/llm-generated-code-python-paper3/code-scanning/alerts/611/instances,,high
mohsystem,llm-generated-code-python-paper3,610,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/610,open,2025-10-27T21:30:41Z,2025-10-27T21:30:41Z,,,,py/flask-debug,py/flask-debug,Flask app is run in debug mode,high,error,CodeQL,2.23.3,CWE-215|CWE-489,external/cwe/cwe-215|external/cwe/cwe-489|security,A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.,output/benchmark/LLMSecEval/ZeroShot/claude/Lse82.py,40,40,refs/heads/master,27da386677f8cba6fc3f16196d49b8685fa21feb,https://api.github.com/repos/mohsystem/llm-generated-code-python-paper3/code-scanning/alerts/610/instances,,high
mohsystem,llm-generated-code-python-paper3,609,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/609,open,2025-10-27T21:30:41Z,2025-10-27T21:30:41Z,,,,py/flask-debug,py/flask-debug,Flask app is run in debug mode,high,error,CodeQL,2.23.3,CWE-215|CWE-489,external/cwe/cwe-215|external/cwe/cwe-489|security,A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.,output/benchmark/LLMSecEval/Vanilla/claude/Lse70.py,49,49,refs/heads/master,27da386677f8cba6fc3f16196d49b8685fa21feb,https://api.github.com/repos/mohsystem/llm-generated-code-python-paper3/code-scanning/alerts/609/instances,,high
mohsystem,llm-generated-code-python-paper3,608,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/608,open,2025-10-27T21:30:41Z,2025-10-27T21:30:41Z,,,,py/flask-debug,py/flask-debug,Flask app is run in debug mode,high,error,CodeQL,2.23.3,CWE-215|CWE-489,external/cwe/cwe-215|external/cwe/cwe-489|security,A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.,output/benchmark/LLMSecEval/Vanilla/gemini/Lse55.py,82,82,refs/heads/master,27da386677f8cba6fc3f16196d49b8685fa21feb,https://api.github.com/repos/mohsystem/llm-generated-code-python-paper3/code-scanning/alerts/608/instances,,high
mohsystem,llm-generated-code-python-paper3,607,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/607,open,2025-10-27T21:30:41Z,2025-10-27T21:30:41Z,,,,py/flask-debug,py/flask-debug,Flask app is run in debug mode,high,error,CodeQL,2.23.3,CWE-215|CWE-489,external/cwe/cwe-215|external/cwe/cwe-489|security,A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.,output/benchmark/LLMSecEval/Vanilla/gemini/Lse54.py,48,48,refs/heads/master,27da386677f8cba6fc3f16196d49b8685fa21feb,https://api.github.com/repos/mohsystem/llm-generated-code-python-paper3/code-scanning/alerts/607/instances,,high
mohsystem,llm-generated-code-python-paper3,606,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/606,open,2025-10-27T21:30:41Z,2025-10-27T21:30:41Z,,,,py/flask-debug,py/flask-debug,Flask app is run in debug mode,high,error,CodeQL,2.23.3,CWE-215|CWE-489,external/cwe/cwe-215|external/cwe/cwe-489|security,A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.,output/benchmark/LLMSecEval/Vanilla/claude/Lse52.py,49,49,refs/heads/master,27da386677f8cba6fc3f16196d49b8685fa21feb,https://api.github.com/repos/mohsystem/llm-generated-code-python-paper3/code-scanning/alerts/606/instances,,high
mohsystem,llm-generated-code-python-paper3,605,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/605,open,2025-10-27T21:30:41Z,2025-10-27T21:30:41Z,,,,py/flask-debug,py/flask-debug,Flask app is run in debug mode,high,error,CodeQL,2.23.3,CWE-215|CWE-489,external/cwe/cwe-215|external/cwe/cwe-489|security,A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.,output/benchmark/LLMSecEval/CoT/gemini/Lse52.py,82,82,refs/heads/master,27da386677f8cba6fc3f16196d49b8685fa21feb,https://api.github.com/repos/mohsystem/llm-generated-code-python-paper3/code-scanning/alerts/605/instances,,high
mohsystem,llm-generated-code-python-paper3,604,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/604,open,2025-10-27T21:30:41Z,2025-10-27T21:30:41Z,,,,py/flask-debug,py/flask-debug,Flask app is run in debug mode,high,error,CodeQL,2.23.3,CWE-215|CWE-489,external/cwe/cwe-215|external/cwe/cwe-489|security,A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.,output/benchmark/LLMSecEval/ZeroShot/claude/Lse47.py,47,47,refs/heads/master,27da386677f8cba6fc3f16196d49b8685fa21feb,https://api.github.com/repos/mohsystem/llm-generated-code-python-paper3/code-scanning/alerts/604/instances,,high
mohsystem,llm-generated-code-python-paper3,603,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/603,open,2025-10-27T21:30:41Z,2025-10-27T21:30:41Z,,,,py/flask-debug,py/flask-debug,Flask app is run in debug mode,high,error,CodeQL,2.23.3,CWE-215|CWE-489,external/cwe/cwe-215|external/cwe/cwe-489|security,A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.,output/benchmark/LLMSecEval/Vanilla/claude/Lse46.py,28,28,refs/heads/master,27da386677f8cba6fc3f16196d49b8685fa21feb,https://api.github.com/repos/mohsystem/llm-generated-code-python-paper3/code-scanning/alerts/603/instances,,high
mohsystem,llm-generated-code-python-paper3,602,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/602,open,2025-10-27T21:30:41Z,2025-10-27T21:30:41Z,,,,py/flask-debug,py/flask-debug,Flask app is run in debug mode,high,error,CodeQL,2.23.3,CWE-215|CWE-489,external/cwe/cwe-215|external/cwe/cwe-489|security,A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.,output/benchmark/LLMSecEval/ZeroShot/claude/Lse46.py,43,43,refs/heads/master,27da386677f8cba6fc3f16196d49b8685fa21feb,https://api.github.com/repos/mohsystem/llm-generated-code-python-paper3/code-scanning/alerts/602/instances,,high
mohsystem,llm-generated-code-python-paper3,601,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/601,open,2025-10-27T21:30:41Z,2025-10-27T21:30:41Z,,,,py/flask-debug,py/flask-debug,Flask app is run in debug mode,high,error,CodeQL,2.23.3,CWE-215|CWE-489,external/cwe/cwe-215|external/cwe/cwe-489|security,A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.,output/benchmark/LLMSecEval/CoT/gemini/Lse42.py,65,65,refs/heads/master,27da386677f8cba6fc3f16196d49b8685fa21feb,https://api.github.com/repos/mohsystem/llm-generated-code-python-paper3/code-scanning/alerts/601/instances,,high
mohsystem,llm-generated-code-python-paper3,600,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/600,open,2025-10-27T21:30:41Z,2025-10-27T21:30:41Z,,,,py/flask-debug,py/flask-debug,Flask app is run in debug mode,high,error,CodeQL,2.23.3,CWE-215|CWE-489,external/cwe/cwe-215|external/cwe/cwe-489|security,A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.,output/benchmark/LLMSecEval/CoT/gemini/Lse40.py,93,93,refs/heads/master,27da386677f8cba6fc3f16196d49b8685fa21feb,https://api.github.com/repos/mohsystem/llm-generated-code-python-paper3/code-scanning/alerts/600/instances,,high
mohsystem,llm-generated-code-python-paper3,599,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/599,open,2025-10-27T21:30:41Z,2025-10-27T21:30:41Z,,,,py/flask-debug,py/flask-debug,Flask app is run in debug mode,high,error,CodeQL,2.23.3,CWE-215|CWE-489,external/cwe/cwe-215|external/cwe/cwe-489|security,A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.,output/benchmark/LLMSecEval/ZeroShot/gemini/Lse40.py,99,99,refs/heads/master,27da386677f8cba6fc3f16196d49b8685fa21feb,https://api.github.com/repos/mohsystem/llm-generated-code-python-paper3/code-scanning/alerts/599/instances,,high
mohsystem,llm-generated-code-python-paper3,598,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/598,open,2025-10-27T21:30:41Z,2025-10-27T21:30:41Z,,,,py/flask-debug,py/flask-debug,Flask app is run in debug mode,high,error,CodeQL,2.23.3,CWE-215|CWE-489,external/cwe/cwe-215|external/cwe/cwe-489|security,A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.,output/benchmark/LLMSecEval/Vanilla/claude/Lse150.py,99,99,refs/heads/master,27da386677f8cba6fc3f16196d49b8685fa21feb,https://api.github.com/repos/mohsystem/llm-generated-code-python-paper3/code-scanning/alerts/598/instances,,high
mohsystem,llm-generated-code-python-paper3,597,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/597,open,2025-10-27T21:30:41Z,2025-10-27T21:30:41Z,,,,py/flask-debug,py/flask-debug,Flask app is run in debug mode,high,error,CodeQL,2.23.3,CWE-215|CWE-489,external/cwe/cwe-215|external/cwe/cwe-489|security,A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.,output/benchmark/LLMSecEval/CoT/gemini/Lse149.py,90,90,refs/heads/master,27da386677f8cba6fc3f16196d49b8685fa21feb,https://api.github.com/repos/mohsystem/llm-generated-code-python-paper3/code-scanning/alerts/597/instances,,high
mohsystem,llm-generated-code-python-paper3,596,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/596,open,2025-10-27T21:30:41Z,2025-10-27T21:30:41Z,,,,py/flask-debug,py/flask-debug,Flask app is run in debug mode,high,error,CodeQL,2.23.3,CWE-215|CWE-489,external/cwe/cwe-215|external/cwe/cwe-489|security,A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.,output/benchmark/LLMSecEval/Vanilla/claude/Lse149.py,68,68,refs/heads/master,27da386677f8cba6fc3f16196d49b8685fa21feb,https://api.github.com/repos/mohsystem/llm-generated-code-python-paper3/code-scanning/alerts/596/instances,,high
mohsystem,llm-generated-code-python-paper3,595,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/595,open,2025-10-27T21:30:41Z,2025-10-27T21:30:41Z,,,,py/flask-debug,py/flask-debug,Flask app is run in debug mode,high,error,CodeQL,2.23.3,CWE-215|CWE-489,external/cwe/cwe-215|external/cwe/cwe-489|security,A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.,output/benchmark/LLMSecEval/ZeroShot/claude/Lse148.py,102,102,refs/heads/master,27da386677f8cba6fc3f16196d49b8685fa21feb,https://api.github.com/repos/mohsystem/llm-generated-code-python-paper3/code-scanning/alerts/595/instances,,high
mohsystem,llm-generated-code-python-paper3,594,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/594,open,2025-10-27T21:30:41Z,2025-10-27T21:30:41Z,,,,py/flask-debug,py/flask-debug,Flask app is run in debug mode,high,error,CodeQL,2.23.3,CWE-215|CWE-489,external/cwe/cwe-215|external/cwe/cwe-489|security,A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.,output/benchmark/LLMSecEval/ZeroShot/claude/Lse138.py,64,64,refs/heads/master,27da386677f8cba6fc3f16196d49b8685fa21feb,https://api.github.com/repos/mohsystem/llm-generated-code-python-paper3/code-scanning/alerts/594/instances,,high
mohsystem,llm-generated-code-python-paper3,593,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/593,open,2025-10-27T21:30:41Z,2025-10-27T21:30:41Z,,,,py/flask-debug,py/flask-debug,Flask app is run in debug mode,high,error,CodeQL,2.23.3,CWE-215|CWE-489,external/cwe/cwe-215|external/cwe/cwe-489|security,A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.,output/benchmark/LLMSecEval/CoT/gemini/Lse138.py,138,138,refs/heads/master,27da386677f8cba6fc3f16196d49b8685fa21feb,https://api.github.com/repos/mohsystem/llm-generated-code-python-paper3/code-scanning/alerts/593/instances,,high
mohsystem,llm-generated-code-python-paper3,592,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/592,open,2025-10-27T21:30:41Z,2025-10-27T21:30:41Z,,,,py/flask-debug,py/flask-debug,Flask app is run in debug mode,high,error,CodeQL,2.23.3,CWE-215|CWE-489,external/cwe/cwe-215|external/cwe/cwe-489|security,A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.,output/benchmark/LLMSecEval/Vanilla/claude/Lse133.py,18,18,refs/heads/master,27da386677f8cba6fc3f16196d49b8685fa21feb,https://api.github.com/repos/mohsystem/llm-generated-code-python-paper3/code-scanning/alerts/592/instances,,high
mohsystem,llm-generated-code-python-paper3,591,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/591,open,2025-10-27T21:30:41Z,2025-10-27T21:30:41Z,,,,py/flask-debug,py/flask-debug,Flask app is run in debug mode,high,error,CodeQL,2.23.3,CWE-215|CWE-489,external/cwe/cwe-215|external/cwe/cwe-489|security,A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.,output/benchmark/LLMSecEval/CoT/gemini/Lse133.py,29,29,refs/heads/master,27da386677f8cba6fc3f16196d49b8685fa21feb,https://api.github.com/repos/mohsystem/llm-generated-code-python-paper3/code-scanning/alerts/591/instances,,high
mohsystem,llm-generated-code-python-paper3,590,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/590,open,2025-10-27T21:30:41Z,2025-10-27T21:30:41Z,,,,py/flask-debug,py/flask-debug,Flask app is run in debug mode,high,error,CodeQL,2.23.3,CWE-215|CWE-489,external/cwe/cwe-215|external/cwe/cwe-489|security,A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.,output/benchmark/LLMSecEval/Vanilla/claude/Lse132.py,23,23,refs/heads/master,27da386677f8cba6fc3f16196d49b8685fa21feb,https://api.github.com/repos/mohsystem/llm-generated-code-python-paper3/code-scanning/alerts/590/instances,,high
mohsystem,llm-generated-code-python-paper3,589,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/589,open,2025-10-27T21:30:41Z,2025-10-27T21:30:41Z,,,,py/flask-debug,py/flask-debug,Flask app is run in debug mode,high,error,CodeQL,2.23.3,CWE-215|CWE-489,external/cwe/cwe-215|external/cwe/cwe-489|security,A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.,output/benchmark/LLMSecEval/Vanilla/openai/Lse133.py,21,21,refs/heads/master,27da386677f8cba6fc3f16196d49b8685fa21feb,https://api.github.com/repos/mohsystem/llm-generated-code-python-paper3/code-scanning/alerts/589/instances,,high
mohsystem,llm-generated-code-python-paper3,588,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/588,open,2025-10-27T21:30:41Z,2025-10-27T21:30:41Z,,,,py/polynomial-redos,py/polynomial-redos,Polynomial regular expression used on uncontrolled data,high,warning,CodeQL,2.23.3,CWE-1333|CWE-400|CWE-730,external/cwe/cwe-1333|external/cwe/cwe-400|external/cwe/cwe-730|security,This regular expression that depends on a user-provided value may run slow on strings with many repetitions of 'a'.,output/benchmark/LLMSecEval/Vanilla/claude/Lse29.py,13,13,refs/heads/master,27da386677f8cba6fc3f16196d49b8685fa21feb,https://api.github.com/repos/mohsystem/llm-generated-code-python-paper3/code-scanning/alerts/588/instances,,high
mohsystem,llm-generated-code-python-paper3,587,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/587,open,2025-10-27T21:30:41Z,2025-10-27T21:30:41Z,,,,py/polynomial-redos,py/polynomial-redos,Polynomial regular expression used on uncontrolled data,high,warning,CodeQL,2.23.3,CWE-1333|CWE-400|CWE-730,external/cwe/cwe-1333|external/cwe/cwe-400|external/cwe/cwe-730|security,This regular expression that depends on a user-provided value may run slow on strings with many repetitions of 'a'.,output/benchmark/LLMSecEval/Vanilla/gemini/Lse29.py,25,25,refs/heads/master,27da386677f8cba6fc3f16196d49b8685fa21feb,https://api.github.com/repos/mohsystem/llm-generated-code-python-paper3/code-scanning/alerts/587/instances,,high
mohsystem,llm-generated-code-python-paper3,586,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/586,open,2025-10-27T21:30:41Z,2025-10-27T21:30:41Z,,,,py/redos,py/redos,Inefficient regular expression,high,error,CodeQL,2.23.3,CWE-1333|CWE-400|CWE-730,external/cwe/cwe-1333|external/cwe/cwe-400|external/cwe/cwe-730|security,This part of the regular expression may cause exponential backtracking on strings starting with '0' and containing many repetitions of '0\\-0'.,output/benchmark/LLMSecEval/CoT/claude/Lse113.py,9,9,refs/heads/master,27da386677f8cba6fc3f16196d49b8685fa21feb,https://api.github.com/repos/mohsystem/llm-generated-code-python-paper3/code-scanning/alerts/586/instances,,high
mohsystem,llm-generated-code-python-paper3,585,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/585,open,2025-10-27T21:30:41Z,2025-10-27T21:30:41Z,,,,py/redos,py/redos,Inefficient regular expression,high,error,CodeQL,2.23.3,CWE-1333|CWE-400|CWE-730,external/cwe/cwe-1333|external/cwe/cwe-400|external/cwe/cwe-730|security,This part of the regular expression may cause exponential backtracking on strings starting with '0' and containing many repetitions of '0\\-0'.,output/benchmark/LLMSecEval/ZeroShot/claude/Lse111.py,14,14,refs/heads/master,27da386677f8cba6fc3f16196d49b8685fa21feb,https://api.github.com/repos/mohsystem/llm-generated-code-python-paper3/code-scanning/alerts/585/instances,,high
mohsystem,llm-generated-code-python-paper3,584,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/584,open,2025-10-27T21:30:41Z,2025-10-27T21:30:41Z,,,,py/path-injection,py/path-injection,Uncontrolled data used in path expression,high,error,CodeQL,2.23.3,CWE-022|CWE-023|CWE-036|CWE-073|CWE-099,correctness|external/cwe/cwe-022|external/cwe/cwe-023|external/cwe/cwe-036|external/cwe/cwe-073|external/cwe/cwe-099|security,This path depends on a user-provided value.,output/benchmark/LLMSecEval/ZeroShot/openai/Lse71.py,62,62,refs/heads/master,27da386677f8cba6fc3f16196d49b8685fa21feb,https://api.github.com/repos/mohsystem/llm-generated-code-python-paper3/code-scanning/alerts/584/instances,,high
mohsystem,llm-generated-code-python-paper3,583,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/583,open,2025-10-27T21:30:41Z,2025-10-27T21:30:41Z,,,,py/path-injection,py/path-injection,Uncontrolled data used in path expression,high,error,CodeQL,2.23.3,CWE-022|CWE-023|CWE-036|CWE-073|CWE-099,correctness|external/cwe/cwe-022|external/cwe/cwe-023|external/cwe/cwe-036|external/cwe/cwe-073|external/cwe/cwe-099|security,This path depends on a user-provided value.,output/benchmark/LLMSecEval/ZeroShot/openai/Lse71.py,56,56,refs/heads/master,27da386677f8cba6fc3f16196d49b8685fa21feb,https://api.github.com/repos/mohsystem/llm-generated-code-python-paper3/code-scanning/alerts/583/instances,,high
mohsystem,llm-generated-code-python-paper3,582,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/582,open,2025-10-27T21:30:41Z,2025-10-27T21:30:41Z,,,,py/path-injection,py/path-injection,Uncontrolled data used in path expression,high,error,CodeQL,2.23.3,CWE-022|CWE-023|CWE-036|CWE-073|CWE-099,correctness|external/cwe/cwe-022|external/cwe/cwe-023|external/cwe/cwe-036|external/cwe/cwe-073|external/cwe/cwe-099|security,This path depends on a user-provided value.,output/benchmark/LLMSecEval/Vanilla/claude/Lse71.py,40,40,refs/heads/master,27da386677f8cba6fc3f16196d49b8685fa21feb,https://api.github.com/repos/mohsystem/llm-generated-code-python-paper3/code-scanning/alerts/582/instances,,high
mohsystem,llm-generated-code-python-paper3,581,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/581,open,2025-10-27T21:30:41Z,2025-10-27T21:30:41Z,,,,py/path-injection,py/path-injection,Uncontrolled data used in path expression,high,error,CodeQL,2.23.3,CWE-022|CWE-023|CWE-036|CWE-073|CWE-099,correctness|external/cwe/cwe-022|external/cwe/cwe-023|external/cwe/cwe-036|external/cwe/cwe-073|external/cwe/cwe-099|security,This path depends on a user-provided value.,output/benchmark/LLMSecEval/ZeroShot/claude/Lse71.py,66,66,refs/heads/master,27da386677f8cba6fc3f16196d49b8685fa21feb,https://api.github.com/repos/mohsystem/llm-generated-code-python-paper3/code-scanning/alerts/581/instances,,high
mohsystem,llm-generated-code-python-paper3,580,https://github.com/mohsystem/llm-generated-code-python-paper3/security/code-scanning/580,open,2025-10-27T21:30:41Z,2025-10-27T21:30:41Z,,,,py/path-injection,py/path-injection,Uncontrolled data used in path expression,high,error,CodeQL,2.23.3,CWE-022|CWE-023|CWE-036|CWE-073|CWE-099,correctness|external/cwe/cwe-022|external/cwe/cwe-023|external/cwe/cwe-036|external/cwe/cwe-073|external/cwe/cwe-099|security,"This path depends on a user-provided value.
This path depends on a user-provided value.",output/benchmark/LLMSecEval/ourMethod/claude/Lse71.py,174,174,refs/heads/master,27da386677f8cba6fc3f16196d49b8685fa21feb,https://api.github.com/repos/mohsystem/llm-generated-code-python-paper3/code-scanning/alerts/580/instances,,high
